NU_ANO_CENSO	NO_REGIAO	CO_REGIAO	NO_UF	SG_UF	CO_UF	NO_MUNICIPIO	CO_MUNICIPIO	NO_MESORREGIAO	CO_MESORREGIAO	NO_MICRORREGIAO	CO_MICRORREGIAO	CO_DISTRITO	CO_ENTIDADE	NO_ENTIDADE	TP_DEPENDENCIA	TP_CATEGORIA_ESCOLA_PRIVADA	TP_LOCALIZACAO	TP_LOCALIZACAO_DIFERENCIADA	DS_ENDERECO	NU_ENDERECO	DS_COMPLEMENTO	NO_BAIRRO	CO_CEP	NU_DDD	NU_TELEFONE	TP_SITUACAO_FUNCIONAMENTO	CO_ORGAO_REGIONAL	DT_ANO_LETIVO_INICIO	DT_ANO_LETIVO_TERMINO	IN_VINCULO_SECRETARIA_EDUCACAO	IN_VINCULO_SEGURANCA_PUBLICA	IN_VINCULO_SECRETARIA_SAUDE	IN_VINCULO_OUTRO_ORGAO	IN_CONVENIADA_PP	TP_CONVENIO_PODER_PUBLICO	IN_MANT_ESCOLA_PRIVADA_EMP	IN_MANT_ESCOLA_PRIVADA_ONG	IN_MANT_ESCOLA_PRIVADA_OSCIP	IN_MANT_ESCOLA_PRIV_ONG_OSCIP	IN_MANT_ESCOLA_PRIVADA_SIND	IN_MANT_ESCOLA_PRIVADA_SIST_S	IN_MANT_ESCOLA_PRIVADA_S_FINS	NU_CNPJ_ESCOLA_PRIVADA	NU_CNPJ_MANTENEDORA	TP_REGULAMENTACAO	TP_RESPONSAVEL_REGULAMENTACAO	CO_ESCOLA_SEDE_VINCULADA	CO_IES_OFERTANTE	IN_LOCAL_FUNC_PREDIO_ESCOLAR	TP_OCUPACAO_PREDIO_ESCOLAR	IN_LOCAL_FUNC_SALAS_EMPRESA	IN_LOCAL_FUNC_SOCIOEDUCATIVO	IN_LOCAL_FUNC_UNID_PRISIONAL	IN_LOCAL_FUNC_PRISIONAL_SOCIO	IN_LOCAL_FUNC_TEMPLO_IGREJA	IN_LOCAL_FUNC_CASA_PROFESSOR	IN_LOCAL_FUNC_GALPAO	TP_OCUPACAO_GALPAO	IN_LOCAL_FUNC_SALAS_OUTRA_ESC	IN_LOCAL_FUNC_OUTROS	IN_PREDIO_COMPARTILHADO	IN_AGUA_FILTRADA	IN_AGUA_POTAVEL	IN_AGUA_REDE_PUBLICA	IN_AGUA_POCO_ARTESIANO	IN_AGUA_CACIMBA	IN_AGUA_FONTE_RIO	IN_AGUA_INEXISTENTE	IN_ENERGIA_REDE_PUBLICA	IN_ENERGIA_GERADOR	IN_ENERGIA_GERADOR_FOSSIL	IN_ENERGIA_OUTROS	IN_ENERGIA_RENOVAVEL	IN_ENERGIA_INEXISTENTE	IN_ESGOTO_REDE_PUBLICA	IN_ESGOTO_FOSSA_SEPTICA	IN_ESGOTO_FOSSA_COMUM	IN_ESGOTO_FOSSA	IN_ESGOTO_INEXISTENTE	IN_LIXO_SERVICO_COLETA	IN_LIXO_QUEIMA	IN_LIXO_ENTERRA	IN_LIXO_DESTINO_FINAL_PUBLICO	IN_LIXO_DESCARTA_OUTRA_AREA	IN_LIXO_JOGA_OUTRA_AREA	IN_LIXO_OUTROS	IN_LIXO_RECICLA	IN_TRATAMENTO_LIXO_SEPARACAO	IN_TRATAMENTO_LIXO_REUTILIZA	IN_TRATAMENTO_LIXO_RECICLAGEM	IN_TRATAMENTO_LIXO_INEXISTENTE	IN_ALMOXARIFADO	IN_AREA_VERDE	IN_AUDITORIO	IN_BANHEIRO_FORA_PREDIO	IN_BANHEIRO_DENTRO_PREDIO	IN_BANHEIRO	IN_BANHEIRO_EI	IN_BANHEIRO_PNE	IN_BANHEIRO_FUNCIONARIOS	IN_BANHEIRO_CHUVEIRO	IN_BERCARIO	IN_BIBLIOTECA	IN_BIBLIOTECA_SALA_LEITURA	IN_COZINHA	IN_DESPENSA	IN_DORMITORIO_ALUNO	IN_DORMITORIO_PROFESSOR	IN_LABORATORIO_CIENCIAS	IN_LABORATORIO_INFORMATICA	IN_PATIO_COBERTO	IN_PATIO_DESCOBERTO	IN_PARQUE_INFANTIL	IN_PISCINA	IN_QUADRA_ESPORTES	IN_QUADRA_ESPORTES_COBERTA	IN_QUADRA_ESPORTES_DESCOBERTA	IN_REFEITORIO	IN_SALA_ATELIE_ARTES	IN_SALA_MUSICA_CORAL	IN_SALA_ESTUDIO_DANCA	IN_SALA_MULTIUSO	IN_SALA_DIRETORIA	IN_SALA_LEITURA	IN_SALA_PROFESSOR	IN_SALA_REPOUSO_ALUNO	IN_SECRETARIA	IN_SALA_ATENDIMENTO_ESPECIAL	IN_TERREIRAO	IN_VIVEIRO	IN_DEPENDENCIAS_PNE	IN_LAVANDERIA	IN_DEPENDENCIAS_OUTRAS	IN_ACESSIBILIDADE_CORRIMAO	IN_ACESSIBILIDADE_ELEVADOR	IN_ACESSIBILIDADE_PISOS_TATEIS	IN_ACESSIBILIDADE_VAO_LIVRE	IN_ACESSIBILIDADE_RAMPAS	IN_ACESSIBILIDADE_SINAL_SONORO	IN_ACESSIBILIDADE_SINAL_TATIL	IN_ACESSIBILIDADE_SINAL_VISUAL	IN_ACESSIBILIDADE_INEXISTENTE	QT_SALAS_EXISTENTES	QT_SALAS_UTILIZADAS_DENTRO	QT_SALAS_UTILIZADAS_FORA	QT_SALAS_UTILIZADAS	QT_SALAS_UTILIZA_CLIMATIZADAS	QT_SALAS_UTILIZADAS_ACESSIVEIS	IN_EQUIP_PARABOLICA	IN_COMPUTADOR	IN_EQUIP_COPIADORA	IN_EQUIP_IMPRESSORA	IN_EQUIP_IMPRESSORA_MULT	IN_EQUIP_SCANNER	IN_EQUIP_NENHUM	IN_EQUIP_DVD	QT_EQUIP_DVD	IN_EQUIP_SOM	QT_EQUIP_SOM	IN_EQUIP_TV	QT_EQUIP_TV	IN_EQUIP_LOUSA_DIGITAL	QT_EQUIP_LOUSA_DIGITAL	IN_EQUIP_MULTIMIDIA	QT_EQUIP_MULTIMIDIA	IN_EQUIP_VIDEOCASSETE	IN_EQUIP_RETROPROJETOR	IN_EQUIP_FAX	IN_EQUIP_FOTO	QT_EQUIP_VIDEOCASSETE	QT_EQUIP_PARABOLICA	QT_EQUIP_COPIADORA	QT_EQUIP_RETROPROJETOR	QT_EQUIP_IMPRESSORA	QT_EQUIP_IMPRESSORA_MULT	QT_EQUIP_FAX	QT_EQUIP_FOTO	QT_COMP_ALUNO	IN_DESKTOP_ALUNO	QT_DESKTOP_ALUNO	IN_COMP_PORTATIL_ALUNO	QT_COMP_PORTATIL_ALUNO	IN_TABLET_ALUNO	QT_TABLET_ALUNO	QT_COMPUTADOR	QT_COMP_ADMINISTRATIVO	IN_INTERNET	IN_INTERNET_ALUNOS	IN_INTERNET_ADMINISTRATIVO	IN_INTERNET_APRENDIZAGEM	IN_INTERNET_COMUNIDADE	IN_ACESSO_INTERNET_COMPUTADOR	IN_ACES_INTERNET_DISP_PESSOAIS	TP_REDE_LOCAL	IN_BANDA_LARGA	QT_FUNCIONARIOS	IN_PROF_ADMINISTRATIVOS	QT_PROF_ADMINISTRATIVOS	IN_PROF_SERVICOS_GERAIS	QT_PROF_SERVICOS_GERAIS	IN_PROF_BIBLIOTECARIO	QT_PROF_BIBLIOTECARIO	IN_PROF_SAUDE	QT_PROF_SAUDE	IN_PROF_COORDENADOR	QT_PROF_COORDENADOR	IN_PROF_FONAUDIOLOGO	QT_PROF_FONAUDIOLOGO	IN_PROF_NUTRICIONISTA	QT_PROF_NUTRICIONISTA	IN_PROF_PSICOLOGO	QT_PROF_PSICOLOGO	IN_PROF_ALIMENTACAO	QT_PROF_ALIMENTACAO	IN_PROF_PEDAGOGIA	QT_PROF_PEDAGOGIA	IN_PROF_SECRETARIO	QT_PROF_SECRETARIO	IN_PROF_SEGURANCA	QT_PROF_SEGURANCA	IN_PROF_MONITORES	QT_PROF_MONITORES	IN_PROF_GESTAO	QT_PROF_GESTAO	IN_PROF_ASSIST_SOCIAL	QT_PROF_ASSIST_SOCIAL	IN_ALIMENTACAO	IN_SERIE_ANO	IN_PERIODOS_SEMESTRAIS	IN_FUNDAMENTAL_CICLOS	IN_GRUPOS_NAO_SERIADOS	IN_MODULOS	IN_FORMACAO_ALTERNANCIA	IN_MATERIAL_PED_MULTIMIDIA	IN_MATERIAL_PED_INFANTIL	IN_MATERIAL_PED_CIENTIFICO	IN_MATERIAL_PED_DIFUSAO	IN_MATERIAL_PED_MUSICAL	IN_MATERIAL_PED_JOGOS	IN_MATERIAL_PED_ARTISTICAS	IN_MATERIAL_PED_DESPORTIVA	IN_MATERIAL_PED_INDIGENA	IN_MATERIAL_PED_ETNICO	IN_MATERIAL_PED_CAMPO	IN_MATERIAL_PED_NENHUM	IN_MATERIAL_ESP_QUILOMBOLA	IN_MATERIAL_ESP_INDIGENA	IN_MATERIAL_ESP_NAO_UTILIZA	IN_EDUCACAO_INDIGENA	TP_INDIGENA_LINGUA	CO_LINGUA_INDIGENA_1	CO_LINGUA_INDIGENA_2	CO_LINGUA_INDIGENA_3	IN_BRASIL_ALFABETIZADO	IN_FINAL_SEMANA	IN_EXAME_SELECAO	IN_RESERVA_PPI	IN_RESERVA_RENDA	IN_RESERVA_PUBLICA	IN_RESERVA_PCD	IN_RESERVA_OUTROS	IN_RESERVA_NENHUMA	IN_REDES_SOCIAIS	IN_ESPACO_ATIVIDADE	IN_ESPACO_EQUIPAMENTO	IN_ORGAO_ASS_PAIS	IN_ORGAO_ASS_PAIS_MESTRES	IN_ORGAO_CONSELHO_ESCOLAR	IN_ORGAO_GREMIO_ESTUDANTIL	IN_ORGAO_OUTROS	IN_ORGAO_NENHUM	TP_PROPOSTA_PEDAGOGICA	TP_AEE	TP_ATIVIDADE_COMPLEMENTAR	IN_MEDIACAO_PRESENCIAL	IN_MEDIACAO_SEMIPRESENCIAL	IN_MEDIACAO_EAD	IN_REGULAR	IN_DIURNO	IN_NOTURNO	IN_EAD	IN_BAS	IN_INF	IN_INF_CRE	IN_INF_PRE	IN_FUND	IN_FUND_AI	IN_FUND_AF	IN_MED	IN_PROF	IN_PROF_TEC	IN_EJA	IN_EJA_FUND	IN_EJA_MED	IN_ESP	IN_ESP_CC	IN_ESP_CE	QT_MAT_BAS	QT_MAT_INF	QT_MAT_INF_CRE	QT_MAT_INF_PRE	QT_MAT_FUND	QT_MAT_FUND_AI	QT_MAT_FUND_AF	QT_MAT_MED	QT_MAT_PROF	QT_MAT_PROF_TEC	QT_MAT_EJA	QT_MAT_EJA_FUND	QT_MAT_EJA_MED	QT_MAT_ESP	QT_MAT_ESP_CC	QT_MAT_ESP_CE	QT_MAT_BAS_FEM	QT_MAT_BAS_MASC	QT_MAT_BAS_ND	QT_MAT_BAS_BRANCA	QT_MAT_BAS_PRETA	QT_MAT_BAS_PARDA	QT_MAT_BAS_AMARELA	QT_MAT_BAS_INDIGENA	QT_MAT_BAS_0_3	QT_MAT_BAS_4_5	QT_MAT_BAS_6_10	QT_MAT_BAS_11_14	QT_MAT_BAS_15_17	QT_MAT_BAS_18_MAIS	QT_MAT_BAS_D	QT_MAT_BAS_N	QT_MAT_BAS_EAD	QT_MAT_INF_INT	QT_MAT_INF_CRE_INT	QT_MAT_INF_PRE_INT	QT_MAT_FUND_INT	QT_MAT_FUND_AI_INT	QT_MAT_FUND_AF_INT	QT_MAT_MED_INT	QT_DOC_BAS	QT_DOC_INF	QT_DOC_INF_CRE	QT_DOC_INF_PRE	QT_DOC_FUND	QT_DOC_FUND_AI	QT_DOC_FUND_AF	QT_DOC_MED	QT_DOC_PROF	QT_DOC_PROF_TEC	QT_DOC_EJA	QT_DOC_EJA_FUND	QT_DOC_EJA_MED	QT_DOC_ESP	QT_DOC_ESP_CC	QT_DOC_ESP_CE	QT_TUR_BAS	QT_TUR_INF	QT_TUR_INF_CRE	QT_TUR_INF_PRE	QT_TUR_FUND	QT_TUR_FUND_AI	QT_TUR_FUND_AF	QT_TUR_MED	QT_TUR_PROF	QT_TUR_PROF_TEC	QT_TUR_EJA	QT_TUR_EJA_FUND	QT_TUR_EJA_MED	QT_TUR_ESP	QT_TUR_ESP_CC	QT_TUR_ESP_CE
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32035500	EEEFM PROFESSOR JOAO ANTUNES DAS DORES	2		1	0	ALAMEDA DOS ESTUDANTES			PLANALTO SERRANO	29178209	27	32918630	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				1	0	1	0	1	1	1			1	0	1	1	1		1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0			0	0	1	0	0	0	0	0	0	0		14	0	14	4	0	0	1	1	1	1	0	0	1	2	1	3	1	4	1	1	1	7														1	7	1	40	0	0			1	1	1	1	0	1	0	0	1		1	6	1	6	0	0	0	0	1	5	0	0	0	0	0	0	1	3	1	8	1	1	1	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0				0							0							0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	1076	0	0	0	613	0	613	392	0	0	71	71	0	42	42	0	535	541	9	155	116	788	6	2	0	0	0	471	447	158	909	167	0	0	0	0	0	0	0	0	24	24	10	18	0	0	0	0	0	0	0	0	0	17	17	0	32	0	0	0	18	0	18	11	0	0	3	3	0	20	20	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035519	EEEFM PROF JOAO LOYOLA	2		1	0	RUA BARNABE DO NASCIMENTO NEVES	SN		SERRA CENTRO	29176035	27	32511566	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				1	0	0	0	1	0	1			1	0	1	1	1		1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0			0	1	0	1	1	0	1	1	0	0		15	0	15	9	8	0	1	1	1	1	0	0	0	0	1	4	1	2	0	0	1	17														1	27	1	40	0	0			1	1	1	1	0	1	1	3	1		1	8	1	11	0	0	0	0	1	5	0	0	0	0	0	0	1	3	1	3	1	1	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0				0							0							1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1464	0	0	0	0	0	0	1464	0	0	0	0	0	39	39	0	733	731	117	213	80	1044	8	2	0	0	0	3	1105	356	1142	322	0	0	0	0	0	0	0	0	18	0	0	0	18	12	8	0	0	0	0	0	0	8	8	0	38	0	0	0	0	0	0	38	0	0	0	0	0	23	23	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035527	EEEFM CLOVIS BORGES MIGUEL	2		1	0	RUA ESTUDANTES	SN	PREDIO ESCOLAR	SANTO ANTONIO	29178679	27	32510764	1	00001	04FEB2021:00:00:00	14DEC2021:00:00:00	1	0	0	0												1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	1			1	0	1	1	1		1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0			0	1	1	1	1	0	0	1	1	0		12	0	12	12	12	0	1	1	1	1	0	0	0	0	1	3	1	88888	1	2	1	15														1	16	1	40	0	0			1	1	1	1	0	1	0	3	1		1	7	1	6	0	0	0	0	1	4	0	0	0	0	0	0	1	3	1	3	1	1	1	3	0	0	1	2	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0				0							0							1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	948	0	0	0	0	0	0	948	440	440	0	0	0	28	28	0	523	425	8	226	55	654	3	2	0	0	0	2	822	124	948	0	0	0	0	0	0	0	0	440	17	5	4	4	15	9	9	0	0	0	0	0	0	11	11	0	24	0	0	0	0	0	0	24	12	12	0	0	0	15	15	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035594	EMEF SERRANA	3		1	0	RUA FLORIANO PEIXOTO	SN		SAO JUDAS TADEU	29177008	27	32515889	1	00001	01MAR2021:00:00:00	20DEC2021:00:00:00	1	0	0	0												1	3			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	1	0			1	0	1	0	0		1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0			0	1	0	0	0	1	0	0	1	0		14	0	14	14	1	0	1	1	1	1	1	0	1	3	1	2	1	4	0	0	1	2														0	0	0	0	0	0			1	0	1	0	0	0	0	1	1		1	1	1	8	0	0	0	0	1	5	0	0	1	1	0	0	1	4	1	5	1	1	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0				0							0							0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	918	0	0	0	784	354	430	0	0	0	134	134	0	41	41	0	476	442	137	269	30	477	2	3	0	0	334	401	99	84	784	134	0	0	0	0	0	0	0	0	44	0	0	0	36	19	18	14	0	0	13	0	13	41	41	0	33	0	0	0	28	15	13	0	0	0	5	5	0	16	16	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035616	CENTRO SOCIAL DA SERRA	4		1		PRACA BARBOSA LEAO			SERRA CENTRO	29176050	27	32512152	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035624	CMEI GIRASSOL	3		1	0	RUA ARACRUZ	S/N	PREDIO	VISTA DA SERRA I	29176341	27	32514207	1	00001	01MAR2021:00:00:00	20DEC2021:00:00:00	1	0	0	0												1	3			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	0	0	0	0	1				0	0	0	1	1	0	0			1	1	1	1	1		1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0			0	0	0	0	1	1	0	0	0	0		10	0	10	8	0	0	1	1	1	0	0	0	1	2	1	4	1	4	0	0	1	1														0	0	0	0	0	0			1	0	1	1	0	0	0	0	1		0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	9	9	9	9	9	9	0	1	0	0	1	1	0	1	0	0	0	0				0							0							0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	256	256	111	145	0	0	0	0	0	0	0	0	0	6	6	0	110	146	3	51	17	184	0	1	98	146	12	0	0	0	256	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	63	31	31	13	0	13	74	74	0	17	17	8	9	0	0	0	0	0	0	0	0	0	5	5	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035632	CMEI MENINOS COM JESUS	3		1	0	RUA MACEIO	S/N		SAO MARCOS II	29177115	27	32516223	1	00001	01MAR2021:00:00:00	20DEC2021:00:00:00	1	0	0	0												1	3			1	1		0	0	0			0		1	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	0			1	1	1	1	1		0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0			0	1	0	0	0	1	0	0	0	0		6	2	8	8	0	0	1	1	0	1	0	0	1	3	1	5	1	6	0	0	1	1														0	0	0	0	1	1			1	0	1	1	0	0	0	3	1		1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0				0							0							1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	227	227	74	153	0	0	0	0	0	0	0	0	0	10	10	0	114	113	5	48	8	166	0	0	55	161	11	0	0	0	227	0	0	0	0	0	0	0	0	0	35	0	0	0	35	27	17	0	0	0	0	0	0	28	28	0	16	16	5	11	0	0	0	0	0	0	0	0	0	8	8	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035640	CMEI PIMPOLHO	3		1	0	RUA VINTE	S/N		JARDIM BELA VISTA	29177353	27	32515651	1	00001	01MAR2021:00:00:00	20DEC2021:00:00:00	1	0	0	0												1	3			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	0			1	1	1	1	1		0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0			0	0	0	0	1	1	0	0	0	0		10	0	10	4	10	0	1	1	1	1	1	0	0	0	1	8	1	10	0	0	1	1														0	0	1	1	0	0			1	0	1	1	0	0	0	3	1		1	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0				0							0							0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	338	338	43	295	0	0	0	0	0	0	0	0	0	17	17	0	175	163	6	79	16	235	2	0	112	206	20	0	0	0	338	0	0	0	0	0	0	0	0	0	16	16	9	10	0	0	0	0	0	0	0	0	0	7	7	0	20	20	3	17	0	0	0	0	0	0	0	0	0	12	12	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035659	CEI VOVO CHIQUINHA	4		1		AVENIDA CENTRAL			PARQUE RESIDENCIAL LARANJEIRAS	29165130	27	32917670	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500205	32035667	EMEF BELVEDERE	3		1	0	RUA ECOPORANGA	24		BELVEDERE	29180051	27		1	00001	01MAR2021:00:00:00	20DEC2021:00:00:00	1	0	0	0												1	3			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	0	1	0			1	0	0	1	1		0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0			0	0	0	0	0	0	0	0	0	1		21	0	21	15	0	0	1	1	1	1	1	0	1	2	1	7	1	4	0	0	1	1														0	0	0	0	0	0			1	0	1	1	0	0	0	1	1		1	2	1	13	0	0	0	0	1	4	0	0	0	0	0	0	1	9	1	10	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0				0							0							0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	626	179	26	153	372	372	0	0	0	0	75	75	0	17	17	0	339	287	19	95	38	470	3	1	20	148	346	36	3	73	551	75	0	0	0	0	0	0	0	0	7	2	0	2	6	6	0	0	0	0	0	0	0	0	0	0	37	10	1	9	23	15	8	0	0	0	4	4	0	14	14	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500220	32035675	CLASSE PUTIRI VINCULADA A EMEF BELVEDERE	3		2		RUA PUTIRI			MATA DA SERRA	29168141			2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500210	32035691	CLASSE CHAPADA GRANDE VINCULADA A EMEF BELVEDERE	3		2		AVENIDA BRASIL	SN		CIDADE NOVA DA SERRA	29180266	27	32511063	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500210	32035721	CLASSE MORRO DA PALHA VINCULADA A EMEF BELVEDERE	3		2		RUA ECOPORANGA			BELVEDERE	29180051			2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500210	32035764	CLASSE SANTIAGO VINCULADA A EMEF BELVEDERE	3		2		RUA ECOPORANGA			BELVEDERE	29180051	27	32923063	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32035829	CE LEVINO FANZERES	4	1	1	0	RUA RIO CHUI	168		ELDORADO	29169250	27	32281710	1	00001	01FEB2021:00:00:00	16DEC2021:00:00:00					0		1	0	0	0	0	0	0	03568750000152	99999999999999	1	2			1	1		0	0	0			0		0	0	0		1	1	0	0	0	0	1		0		0	0	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	0	0			1	1	1	1	1		1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0			0	1	0	1	1	1	0	0	0	0		9	0	9	0	1	0	1	1	1	1	1	0	1	3	1	2	1	5	0	0	0	0														0	0	1	1	0	0			1	0	1	1	0	0	0	2	1		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0				0							0							1	9	9	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	52	10	5	5	42	42	0	0	0	0	0	0	0	1	1	0	28	24	5	31	0	16	0	0	4	5	42	1	0	0	52	0	0	0	0	0	0	0	0	0	24	0	0	0	24	19	9	0	0	0	0	0	0	19	19	0	7	2	1	1	5	5	0	0	0	0	0	0	0	1	1	0
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32035837	CENTRO EDUCACIONAL VALPARAISO	4		1		AVENIDA GUARAPARI			JARDIM LIMOEIRO	29164120	27	32008988	2	00001																																																																																																																																																																																																																																																																																																																																																						
2021	Sudeste	3	Espírito Santo	ES	32	Serra	3205002	Central Espírito-santense	3203	Vitória	32009	320500215	32035861	COLEGIO PROUDHON	4		1		RUA SIRIRI	05		SERRA DOURADA III	29171412	27	33411640	2	00001																																																																																																																																																																																																																																																																																																																																																						
